Wavelength (nm),Reference 1,Scan_ID 1
676.2368372576622,10057.0,9969.0
678.0958091739562,9899.0,9884.0
679.9464243851306,9692.0,9667.0
681.7886395338479,9564.0,9404.0
683.6224111453695,9292.0,9039.0
685.4476956277961,8961.0,8770.0
687.2644492723065,8766.0,8641.0
689.0726282533979,8641.0,8504.0
690.8721886291272,8630.0,8448.0
692.663086341349,8578.0,8453.0
694.4452772159573,8529.0,8495.0
696.2187169631246,8535.0,8548.0
697.9833611775417,8419.0,8338.0
699.7391653386587,8221.0,8081.0
701.4860848109244,7878.0,7814.0
703.2240748440254,7541.0,7459.0
704.9530905731282,7248.0,7229.0
706.6730870191171,7040.0,7011.0
708.3840190888359,6968.0,6843.0
710.0858415753262,6822.0,6725.0
711.7785091580688,6714.0,6657.0
713.4619764032235,6518.0,6549.0
