Wavelength (nm),Reference 1,Scan_ID 1
482.5699969189298,4570.0,13056.0
485.02560660011324,4441.0,12795.0
487.47641518689136,4463.0,13270.0
489.92239299378804,4552.0,13711.0
492.363510532882,4517.0,13341.0
494.79973851580183,4457.0,12267.0
497.23104785572104,4273.0,10384.0
499.6574096693531,4091.0,8822.0
502.0787952789462,4056.0,8153.0
504.49517621427884,3963.0,7702.0
506.9065242146541,3892.0,7427.0
509.3128112308951,3874.0,7211.0
511.7140094273402,3840.0,7031.0
514.1100911838377,3931.0,7163.0
516.5010290977407,4005.0,7510.0
518.8867959859024,3961.0,7944.0
521.2673648866713,3942.0,8286.0
523.6427090618859,3845.0,8398.0
526.0128019988691,3865.0,8585.0
528.3776174124249,3955.0,9329.0
530.7371292468318,4013.0,11395.0
533.0913116778389,4337.0,16488.0
535.4401391146598,5910.0,35233.0
537.7835862019687,8156.0,55434.0
540.1216278218948,20108.0,62168.0
542.4542390960175,42607.0,64412.0
544.7813953873616,57892.0,65160.0
547.103072302392,62987.0,65410.0
549.4192456930083,57259.0,65493.0
551.7298916585414,36076.0,65521.0
554.0349865477466,16140.0,52525.0
556.3345069608,8311.0,31190.0
558.6284297512925,5331.0,18919.0
560.9167320282255,4142.0,13478.0
563.1993911580063,3875.0,11863.0
565.4763847664412,3856.0,14057.0
567.7476907407334,4005.0,24032.0
570.0132872314753,4750.0,42978.0
572.2731526546454,8889.0,58016.0
574.5272656936021,17282.0,63028.0
576.7756053010795,24083.0,64699.0
579.018150701182,26234.0,65256.0
581.2548813913797,22805.0,65442.0
583.4857771445024,14495.0,65504.0
585.7108180107363,7747.0,50068.0
587.9299843196179,5003.0,27050.0
590.1432566820286,3930.0,15981.0
592.3506159921911,3522.0,10871.0
594.5520434296626,3384.0,8430.0
596.7475204613322,3250.0,7122.0
598.9370288434133,3232.0,6269.0
601.1205506234409,3201.0,5655.0
603.2980681422648,3194.0,5421.0
605.4695640360458,3293.0,5652.0
607.6350212382501,3283.0,5914.0
609.7944229816451,3246.0,5967.0
611.947752800293,3265.0,5910.0
614.0949945315472,3117.0,5705.0
616.2361323180468,2984.0,5479.0
618.3711506097113,2877.0,5476.0
620.5000341657365,2873.0,6506.0
622.6227680565877,3135.0,9064.0
624.7393376659976,3195.0,11242.0
626.8497286929583,3183.0,11805.0
628.9539271537184,3122.0,11193.0
631.051919383777,2828.0,8823.0
633.1436920398789,2656.0,5931.0
635.2292321020103,2523.0,4247.0
637.3085268753923,2404.0,3481.0
639.3815639924777,2400.0,3199.0
641.4483314149447,2308.0,3007.0
643.5088174356927,2228.0,2846.0
645.5630106808366,2182.0,2719.0
647.6109001117022,2124.0,2586.0
649.6524750268218,2203.0,2707.0
651.6877250639279,2168.0,2702.0
653.7166402019496,2034.0,2469.0
655.7392107630067,2026.0,2425.0
657.7554274144048,1997.0,2384.0
659.7652811706305,2039.0,2405.0
661.7687633953468,2118.0,2464.0
663.7658658033873,2073.0,2336.0
665.7565804627523,2038.0,2308.0
667.7408997966022,2073.0,2401.0
669.7188165852539,2088.0,2481.0
671.6903239681759,2034.0,2533.0
673.6554154459819,1935.0,2435.0
675.6140848824275,1914.0,2371.0
677.5663265064039,1829.0,2288.0
679.5121349139339,1668.0,2203.0
681.4515050701658,1754.0,2298.0
683.3844323113698,1804.0,2383.0
685.3109123469317,1703.0,2607.0
687.2309412613491,1786.0,3321.0
689.1445155162255,1920.0,4221.0
691.0516319522653,2115.0,5682.0
692.9522877912698,2335.0,8179.0
694.8464806381311,2386.0,10596.0
696.7342084828279,2493.0,11809.0
698.6154697024198,2491.0,11966.0
700.4902630630432,2280.0,11106.0
702.3585877219056,2123.0,8940.0
704.2204432292807,1951.0,6699.0
706.0758295305036,1882.0,5660.0
707.924746967966,1864.0,5378.0
709.7671962831108,1736.0,5102.0
711.6031786184273,1638.0,4583.0
713.4326955194464,1544.0,3673.0
715.255748936735,1429.0,2808.0
717.0723412278925,1443.0,2489.0
718.8824751595429,1427.0,2365.0
720.6861539093335,1419.0,2352.0
